d_most_recent_category,total,percentage
2_professional_services,31777821.29,0.6119
3_information_technology,19456282.24,0.3746
11_defence,541383.00,0.0104
9_human_capital,112951.06,0.0022
1_facilities_and_construction,24577.50,5e-4
4_medical,19450.13,4e-4
