d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1142004.60,1177305.19
2018-2019,1164112.67,1186325.99
2019-2020,1306111.68,1295471.57
2020-2021,1268731.71,1208226.05
2021-2022,1273096.39,1183403.26
2022-2023,1349023.10,1207111.53
