owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2018-2019,45647.99,46097.12
cbsa-asfc,2019-2020,1670716.45,1656617.31
cbsa-asfc,2020-2021,1255319.73,1197114.13
csc-scc,2018-2019,43953.65,44450.45
csc-scc,2019-2020,278529.40,276130.40
csc-scc,2020-2021,282406.74,268475.70
csc-scc,2021-2022,269117.14,250134.68
dfo-mpo,2018-2019,57100.00,57736.70
dfo-mpo,2019-2020,62150.00,61072.83
dfo-mpo,2020-2021,76465.82,72385.49
dfo-mpo,2021-2022,73254.66,68012.92
rcmp-grc,2017-2018,883595.27,904726.76
rcmp-grc,2018-2019,1441237.33,1463483.51
rcmp-grc,2019-2020,1779229.50,1764174.36
rcmp-grc,2020-2021,1523353.79,1448207.18
