owner_org,d_fiscal_year,total
dfo-mpo,2019-2020,225400
pc,2017-2018,16445
pc,2018-2019,29468.75
pc,2019-2020,186128.67848214286
pc,2020-2021,96549.38151785714
pwgsc-tpsgc,2017-2018,2433897.865456477
pwgsc-tpsgc,2018-2019,2298771.53745947
pwgsc-tpsgc,2019-2020,1745756.4252241992
