owner_org,d_fiscal_year,total
aafc-aac,2017-2018,34824.310000000005
cas-satj,2018-2019,281507.8
cas-satj,2019-2020,426184.49
cbsa-asfc,2018-2019,16971.37
cbsa-asfc,2019-2020,24403.4
cbsa-asfc,2020-2021,13301.3
ced-dec,2017-2018,69138.56999999999
ced-dec,2019-2020,32303.579999999998
cic,2018-2019,347118.09
cic,2019-2020,897626.8250134473
cic,2020-2021,123354.29498655276
cics-scic,2017-2018,137730.49271843644
cics-scic,2018-2019,25494.22810958904
cics-scic,2019-2020,12600
cihr-irsc,2017-2018,27155.556284153005
cra-arc,2019-2020,83340.91
crtc,2017-2018,165053.65
crtc,2018-2019,70133.5
crtc,2019-2020,60125.17
crtc,2020-2021,249411.5
csa-asc,2019-2020,33498.79
csc-scc,2017-2018,70802.39
csps-efpc,2020-2021,19468.980000000003
cta-otc,2017-2018,172832.41844036695
cta-otc,2018-2019,193782.88155963298
dfatd-maecd,2017-2018,54281.33933454876
dfatd-maecd,2018-2019,214480.6439197812
dfatd-maecd,2019-2020,10658.515283842797
dfatd-maecd,2020-2021,202389.9147161572
dfo-mpo,2017-2018,37303.17
dnd-mdn,2017-2018,99514.05364259884
dnd-mdn,2018-2019,497302.62432722293
dnd-mdn,2019-2020,1066176.3724147938
dnd-mdn,2020-2021,414423.38961538457
ec,2018-2019,111996.22
esdc-edsc,2017-2018,143144.09
esdc-edsc,2018-2019,13745.299999999997
esdc-edsc,2019-2020,716.6544245524296
esdc-edsc,2020-2021,187090.95540717835
hc-sc,2018-2019,23058.80237362637
hc-sc,2019-2020,49790.93762637362
hc-sc,2020-2021,53095.54
infc,2017-2018,101262.96
infc,2018-2019,174780.63
infc,2019-2020,15503.839999999998
infc,2020-2021,92740.76
irb-cisr,2020-2021,181452.56
jus,2017-2018,171724.83
jus,2018-2019,391116.0764804469
jus,2019-2020,86376.002866655
jus,2020-2021,314078.2806528981
lac-bac,2018-2019,46218.42999999999
lac-bac,2019-2020,11412.7
nrc-cnrc,2017-2018,57228.909999999996
nrcan-rncan,2017-2018,328964.72724324325
nrcan-rncan,2018-2019,297793.1003064256
nrcan-rncan,2019-2020,32379.565527254203
nrcan-rncan,2020-2021,9313.676923076924
opc-cpvp,2017-2018,25276.244350355526
opc-cpvp,2018-2019,292889.684911731
opc-cpvp,2019-2020,45443.63099236641
opc-cpvp,2020-2021,51049.87571725154
pc,2019-2020,7143.972290502793
pc,2020-2021,63336.847709497204
pco-bcp,2017-2018,202471.27842074365
phac-aspc,2019-2020,10769.8
ppsc-sppc,2017-2018,35949.808448979595
ppsc-sppc,2018-2019,69538.89155102041
ppsc-sppc,2019-2020,15950
ppsc-sppc,2020-2021,110958.76000000001
ps-sp,2017-2018,10757.6
ps-sp,2018-2019,241399.10151387425
ps-sp,2019-2020,248355.63405989623
ps-sp,2020-2021,14391.846124859645
pwgsc-tpsgc,2017-2018,1030832.1241958042
pwgsc-tpsgc,2018-2019,1895965.7138901213
pwgsc-tpsgc,2019-2020,1376348.9511314565
pwgsc-tpsgc,2020-2021,679086.4312668794
rcmp-grc,2018-2019,34381.27
rcmp-grc,2019-2020,26143.75
rcmp-grc,2020-2021,234322.52
ssc-spc,2017-2018,3850654.674867942
ssc-spc,2018-2019,6202125.035253957
ssc-spc,2019-2020,6387348.866505229
ssc-spc,2020-2021,1966819.87918567
statcan,2017-2018,12037.48
swc-cfc,2017-2018,22849.659316921123
swc-cfc,2018-2019,110297.51068307887
tbs-sct,2017-2018,59448.697251291334
tbs-sct,2018-2019,67992.93907224906
tbs-sct,2019-2020,153131.3485765566
tbs-sct,2020-2021,54236.12097194511
tc,2018-2019,11306.869999999999
vac-acc,2018-2019,528784.28
vac-acc,2019-2020,227486.11
wage,2018-2019,97443.96908629441
wage,2019-2020,301692.1556839763
wage,2020-2021,56436.0822771431
