owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,3529970.87,3638658.43
aafc-aac,2018-2019,4822125.11,4910142.36
aafc-aac,2019-2020,3294338.01,3268059.15
aafc-aac,2020-2021,2865355.61,2723548.53
aafc-aac,2021-2022,4868132.77,4526027.96
aafc-aac,2022-2023,1581777.78,1414177.67
aandc-aadnc,2021-2022,5930.99,5484.98
aandc-aadnc,2022-2023,7622.57,6820.71
cbsa-asfc,2018-2019,362186.96,365904.73
cbsa-asfc,2019-2020,2766977.40,2738098.61
cbsa-asfc,2020-2021,2865389.47,2725980.57
cbsa-asfc,2021-2022,3954509.95,3678193.06
cbsa-asfc,2022-2023,969403.59,869509.55
cic,2017-2018,37970.02,39136.62
cic,2018-2019,111452.99,113183.08
cic,2019-2020,146599.95,145430.53
cic,2020-2021,166237.39,158110.03
cic,2021-2022,165022.97,153751.16
cnsc-ccsn,2017-2018,19155.62,19747.75
crtc,2018-2019,24756.37,25069.90
crtc,2020-2021,40000.00,38037.25
csc-scc,2020-2021,404113.11,384387.61
csc-scc,2021-2022,780430.08,725585.87
csc-scc,2022-2023,374178.81,337339.10
dfatd-maecd,2017-2018,390183.96,402244.97
dfatd-maecd,2018-2019,430775.20,438653.02
dfatd-maecd,2019-2020,718396.18,709607.65
dfatd-maecd,2020-2021,934424.40,889087.84
dfatd-maecd,2021-2022,828864.66,768862.47
dfatd-maecd,2022-2023,1301348.97,1163335.25
dnd-mdn,2018-2019,307079.26,312025.77
dnd-mdn,2019-2020,236233.10,233638.23
dnd-mdn,2020-2021,487822.10,465631.71
dnd-mdn,2021-2022,833261.71,772261.29
dnd-mdn,2022-2023,1557535.87,1392441.20
ec,2017-2018,27325.72,28182.76
ec,2020-2021,61193.70,57923.57
ec,2021-2022,184592.56,171620.44
ec,2022-2023,184592.56,165174.19
esdc-edsc,2017-2018,6076879.36,6263736.68
esdc-edsc,2018-2019,7619021.12,7763035.25
esdc-edsc,2019-2020,6739068.67,6687958.30
esdc-edsc,2020-2021,6597450.03,6283576.55
esdc-edsc,2021-2022,5965669.07,5547873.48
esdc-edsc,2022-2023,4462847.90,3994859.59
hc-sc,2017-2018,1291464.73,1331514.05
hc-sc,2018-2019,2025436.67,2064757.70
hc-sc,2019-2020,1033102.65,1024217.87
hc-sc,2020-2021,879912.25,837958.63
hc-sc,2021-2022,1089939.35,1012731.57
hc-sc,2022-2023,1156400.68,1035000.81
ic,2017-2018,52205.40,53772.05
ic,2018-2019,459586.54,468203.52
ic,2019-2020,520559.13,516406.64
ic,2020-2021,301677.15,286981.07
ic,2021-2022,506633.21,468547.89
ic,2022-2023,1300157.88,1162791.22
jus,2017-2018,58933.74,60728.30
jus,2018-2019,51384.87,52369.56
jus,2019-2020,84597.36,83431.47
jus,2020-2021,187257.59,178148.26
jus,2021-2022,343165.34,319049.62
jus,2022-2023,348341.04,311532.64
nrc-cnrc,2017-2018,549293.87,566212.05
nrc-cnrc,2018-2019,79441.45,80889.33
nrc-cnrc,2019-2020,29749.03,29479.75
nrc-cnrc,2020-2021,21616.63,20607.34
nrc-cnrc,2021-2022,5411.43,5083.44
nrcan-rncan,2018-2019,64527.20,65350.31
nrcan-rncan,2019-2020,201832.85,197630.11
nrcan-rncan,2020-2021,719633.07,685321.46
nrcan-rncan,2021-2022,719633.07,669061.33
nserc-crsng,2017-2018,24860.00,25569.96
nserc-crsng,2018-2019,124300.00,126145.80
nserc-crsng,2019-2020,39550.00,38842.04
nserc-crsng,2021-2022,39550.00,37328.01
nserc-crsng,2022-2023,68214.68,60788.02
pc,2019-2020,2911.38,2844.93
pc,2020-2021,36392.28,34776.76
pch,2017-2018,169057.24,174134.59
pch,2018-2019,399608.43,407266.18
pch,2019-2020,422306.59,418617.09
pch,2020-2021,406981.20,387502.56
pch,2021-2022,172877.13,160281.22
ppsc-sppc,2018-2019,24860.00,25327.25
rcmp-grc,2017-2018,1178762.99,1215082.98
rcmp-grc,2018-2019,1328347.00,1353802.30
rcmp-grc,2019-2020,1664453.61,1649873.66
rcmp-grc,2020-2021,2752371.04,2624139.51
rcmp-grc,2021-2022,3534795.60,3283461.44
rcmp-grc,2022-2023,3870829.88,3462855.61
ssc-spc,2018-2019,49330.03,49790.85
ssc-spc,2019-2020,51522.47,51681.91
sshrc-crsh,2022-2023,28664.68,25366.68
tbs-sct,2017-2018,2216468.69,2284996.70
tbs-sct,2018-2019,4892723.82,4981025.81
tbs-sct,2019-2020,5546090.80,5501849.76
tbs-sct,2020-2021,5023478.21,4782665.95
tbs-sct,2021-2022,5858569.46,5425923.62
tbs-sct,2022-2023,9424767.08,8433321.09
