owner_org,d_fiscal_year,total
aafc-aac,2017-2018,4101971.0079047307
aafc-aac,2018-2019,6500655.906643918
aafc-aac,2019-2020,4977467.521429245
aafc-aac,2020-2021,2080677.467345542
cbsa-asfc,2018-2019,362186.9577025564
cbsa-asfc,2019-2020,2766977.403875927
cbsa-asfc,2020-2021,2767600.3700479227
cic,2017-2018,37970.015849976655
cic,2018-2019,179747.52558807464
cic,2019-2020,296275.4121563507
cic,2020-2021,166237.39289452197
cnsc-ccsn,2017-2018,19155.624608501123
crtc,2018-2019,24756.37
crtc,2020-2021,40000
csc-scc,2020-2021,266479.1111111111
dfatd-maecd,2017-2018,390183.95888379874
dfatd-maecd,2018-2019,430775.19589629397
dfatd-maecd,2019-2020,907259.9528807666
dfatd-maecd,2020-2021,1322281.2938189555
dnd-mdn,2018-2019,307079.26238532114
dnd-mdn,2019-2020,236233.1009679723
dnd-mdn,2020-2021,487822.09884450876
ec,2017-2018,27325.725
ec,2020-2021,51949.36650998825
esdc-edsc,2017-2018,5405748.25558689
esdc-edsc,2018-2019,6329760.827212877
esdc-edsc,2019-2020,5476366.150023052
esdc-edsc,2020-2021,5596783.017388645
hc-sc,2017-2018,1291464.7321622914
hc-sc,2018-2019,2599838.27494759
hc-sc,2019-2020,1052629.054736878
hc-sc,2020-2021,879912.2482816302
ic,2017-2018,52205.39841726619
ic,2018-2019,459586.5435971223
ic,2019-2020,520559.13237410074
ic,2020-2021,301677.1484247085
jus,2017-2018,58933.744828669136
jus,2018-2019,51384.867356410075
jus,2019-2020,84597.3606328759
jus,2020-2021,187257.58555775584
nrc-cnrc,2017-2018,549293.8742794459
nrc-cnrc,2018-2019,79441.44851854414
nrc-cnrc,2019-2020,29749.03373917648
nrc-cnrc,2020-2021,21616.625542638856
nrcan-rncan,2018-2019,64527.2
nrcan-rncan,2019-2020,201832.85414971254
nrcan-rncan,2020-2021,719633.0729251438
nserc-crsng,2017-2018,24860
nserc-crsng,2018-2019,124300
nserc-crsng,2019-2020,39550
pc,2019-2020,2911.382222222222
pc,2020-2021,36392.277777777774
pch,2017-2018,169057.2356577345
pch,2018-2019,399608.42861940694
pch,2019-2020,422306.5862320629
pch,2020-2021,406981.200494407
ppsc-sppc,2018-2019,24860
rcmp-grc,2017-2018,1805922.8638121365
rcmp-grc,2018-2019,1333523.449469061
rcmp-grc,2019-2020,1669644.2406409243
rcmp-grc,2020-2021,4495135.671472055
ssc-spc,2018-2019,49330.02717391304
ssc-spc,2019-2020,51522.47282608695
tbs-sct,2017-2018,2216468.691900597
tbs-sct,2018-2019,4853119.2727854485
tbs-sct,2019-2020,5491184.489461331
tbs-sct,2020-2021,4968721.914053118
