d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2018-2019,14616.55,14760.36
2_professional_services,2017-2018,306497.22,314366.49
2_professional_services,2018-2019,1162761.87,1179649.05
2_professional_services,2019-2020,1131102.68,1121448.89
2_professional_services,2020-2021,1398741.62,1330153.27
2_professional_services,2021-2022,2334269.88,1675339.54
3_information_technology,2017-2018,15638916.70,16042493.85
3_information_technology,2018-2019,22318924.48,22653794.22
3_information_technology,2019-2020,22716907.55,22511266.57
3_information_technology,2020-2021,23000463.78,21859403.46
3_information_technology,2021-2022,27225956.07,20756418.69
9_human_capital,2018-2019,49910.65,50486.45
9_human_capital,2019-2020,11526.00,11394.79
