d_most_recent_category,total,percentage
3_information_technology,4095295.4499999997,0.6966477274241344
6_industrial_products_and_services,1758885.9336053324,0.2992028056106261
5_transportation_and_logistics,12321,0.0020959163397094487
9_human_capital,12071.949999999999,0.0020535506255300283
