d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
3_information_technology,2017-2018,896519.90,921595.10
3_information_technology,2018-2019,1392106.25,1412382.24
3_information_technology,2019-2020,691569.30,690635.69
3_information_technology,2020-2021,1115100.00,1057607.45
3_information_technology,2021-2022,21910.57,20433.93
5_transportation_and_logistics,2019-2020,12321.00,12363.76
6_industrial_products_and_services,2017-2018,572754.33,589452.80
6_industrial_products_and_services,2018-2019,912231.60,925291.40
6_industrial_products_and_services,2019-2020,273900.00,271053.00
9_human_capital,2017-2018,12071.95,12454.09
