d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,573246.69,589877.02
1_facilities_and_construction,2018-2019,539945.79,549177.54
1_facilities_and_construction,2019-2020,985857.35,977202.58
1_facilities_and_construction,2020-2021,1009474.56,962322.20
1_facilities_and_construction,2021-2022,893899.57,836476.39
2_professional_services,2019-2020,39981.41,39315.27
3_information_technology,2021-2022,19191.32,17450.10
