d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,22428987.87,23099864.03
it_consulting_services,2018-2019,43037971.04,43801309.54
it_consulting_services,2019-2020,47995094.14,47634905.74
it_consulting_services,2020-2021,55597102.97,52997734.46
it_consulting_services,2021-2022,77714844.57,72564572.72
it_other,2019-2020,55058.12,53746.59
it_other,2020-2021,39033.43,37020.94
it_other,2021-2022,629.57,599.86
it_software_licensing,2017-2018,1337569.92,1377888.84
it_software_licensing,2018-2019,1349869.68,1375223.63
it_software_licensing,2019-2020,2835672.17,2807534.70
it_software_licensing,2020-2021,751402.81,714656.43
it_software_licensing,2021-2022,308807.11,283992.49
