owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,361340.97,372474.98
aafc-aac,2018-2019,439631.52,448056.24
aafc-aac,2019-2020,440835.99,437319.45
aafc-aac,2020-2021,507117.96,482449.16
aafc-aac,2021-2022,228079.18,212051.06
aafc-aac,2022-2023,78181.88,70361.91
aandc-aadnc,2019-2020,249771.70,244933.89
atssc-scdata,2017-2018,52300.25,54014.74
cbsa-asfc,2017-2018,1656332.43,1707629.67
cbsa-asfc,2018-2019,1532995.00,1561900.03
cbsa-asfc,2019-2020,2440527.73,2417490.44
cbsa-asfc,2020-2021,6053151.28,5755211.33
cbsa-asfc,2021-2022,13557952.88,12562349.47
cbsa-asfc,2022-2023,16616053.28,14877002.11
cfia-acia,2017-2018,181795.93,187234.18
cfia-acia,2018-2019,270196.30,275374.11
cfia-acia,2019-2020,391281.57,386882.41
cic,2022-2023,949577.63,844967.31
cnsc-ccsn,2017-2018,373650.27,385166.39
cnsc-ccsn,2018-2019,510553.52,521016.24
cnsc-ccsn,2019-2020,24406.62,24482.15
cra-arc,2018-2019,518599.67,527404.45
cra-arc,2019-2020,445482.71,442340.41
cra-arc,2020-2021,1016506.46,967642.97
cra-arc,2021-2022,1325135.11,1233486.79
cra-arc,2022-2023,2566073.46,2289547.74
dfatd-maecd,2017-2018,366284.05,377606.28
dfatd-maecd,2018-2019,858666.73,873913.65
dfatd-maecd,2019-2020,1185722.18,1175822.05
dfatd-maecd,2020-2021,1974669.49,1880664.57
dfatd-maecd,2021-2022,3693640.19,3412676.10
dfatd-maecd,2022-2023,6910940.65,6180944.51
dfo-mpo,2018-2019,98379.97,100136.55
dfo-mpo,2019-2020,9490.03,9519.40
dfo-mpo,2020-2021,822173.38,779735.38
dfo-mpo,2021-2022,1153434.08,1055973.17
dfo-mpo,2022-2023,1676085.63,1513948.36
dnd-mdn,2018-2019,86412.87,87653.86
dnd-mdn,2019-2020,170895.93,171155.26
dnd-mdn,2021-2022,247979.17,227684.72
dnd-mdn,2022-2023,970192.41,867726.93
ec,2017-2018,148831.44,153133.65
ec,2018-2019,837682.87,851734.86
ec,2020-2021,43486.92,41049.26
ec,2021-2022,634554.17,583483.31
ec,2022-2023,1436126.37,1285308.83
elections,2018-2019,105964.41,107390.69
elections,2019-2020,299550.52,299488.92
elections,2020-2021,39091.50,37248.84
esdc-edsc,2019-2020,487798.56,476875.45
esdc-edsc,2020-2021,4704840.19,4485777.71
esdc-edsc,2021-2022,5932287.33,5496895.96
esdc-edsc,2022-2023,8356567.65,7476034.53
ic,2018-2019,267854.82,272328.61
ic,2019-2020,915872.36,906887.40
ic,2020-2021,1000410.99,952735.76
ic,2021-2022,696352.83,649699.06
ic,2022-2023,542921.05,485773.38
infc,2019-2020,55058.12,53801.41
infc,2020-2021,144854.15,138149.38
infc,2021-2022,413725.09,380694.23
infc,2022-2023,1115534.35,996402.51
irb-cisr,2018-2019,324445.73,329813.24
irb-cisr,2019-2020,527520.21,523312.19
irb-cisr,2020-2021,526078.90,500995.82
irb-cisr,2021-2022,401750.37,375606.59
irb-cisr,2022-2023,335985.47,297804.79
isc-sac,2019-2020,28189.83,27664.08
isc-sac,2020-2021,85981.27,81738.64
jus,2019-2020,265859.86,260431.32
jus,2020-2021,851217.96,810632.47
jus,2021-2022,851217.96,791399.18
jus,2022-2023,851217.96,761673.40
lac-bac,2017-2018,218012.44,224751.44
lac-bac,2018-2019,218012.44,222190.25
lac-bac,2019-2020,218609.74,216865.89
lac-bac,2020-2021,54353.79,51344.19
nrc-cnrc,2017-2018,1794098.95,1848817.35
nrc-cnrc,2018-2019,3321276.46,3380408.62
nrc-cnrc,2019-2020,3772814.88,3740957.84
nrc-cnrc,2020-2021,2933205.09,2792520.39
nrc-cnrc,2021-2022,2908805.76,2702940.48
nrc-cnrc,2022-2023,3018693.56,2693926.62
nrcan-rncan,2017-2018,1431409.36,1475516.10
nrcan-rncan,2018-2019,1994539.72,2033310.11
nrcan-rncan,2019-2020,4264227.91,4220288.99
nrcan-rncan,2020-2021,3065011.14,2917749.35
nrcan-rncan,2021-2022,2109228.43,1967433.38
nrcan-rncan,2022-2023,7055039.20,6291700.41
nsira-ossnr,2021-2022,39968.10,37575.77
ocol-clo,2017-2018,114286.16,117760.68
