d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,30972.90,31703.00
1_facilities_and_construction,2018-2019,15754.25,15932.64
10_office_management,2017-2018,1478983.36,1514348.42
10_office_management,2018-2019,2138000.97,2166443.99
10_office_management,2019-2020,1466697.76,1459122.36
3_information_technology,2018-2019,10747.08,10906.71
6_industrial_products_and_services,2017-2018,981614.74,1004753.44
