d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2019-2020,55653.57,54614.34
6_industrial_products_and_services,2018-2019,89512.10,90548.48
6_industrial_products_and_services,2019-2020,75279.11,74638.45
6_industrial_products_and_services,2020-2021,2328902.74,2223971.76
6_industrial_products_and_services,2021-2022,56852.74,52784.64
