d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,14659071.95,15108361.33
it_consulting_services,2018-2019,14659071.95,14927024.80
it_consulting_services,2019-2020,14699233.79,14581270.95
it_consulting_services,2020-2021,14659071.95,13975584.88
it_consulting_services,2021-2022,14659071.95,13717388.44
