normalized_vendor_name,original_vendor_name
CORADIX TECHNOLOGY CONSULTING,Coradix Technology Consulting Ltd.
CORADIX TECHNOLOGY CONSULTING,CORADIX TECHNOLOGY CONSULTING LTD.
CORADIX TECHNOLOGY CONSULTING,CORADIX Technology Consulting Ltd.
CORADIX TECHNOLOGY CONSULTING,CORADIX TECHNOLOGY CONSULTING INC.
CORADIX TECHNOLOGY CONSULTING,CORADIX TECHNOLOGY CONSULTING
CORADIX TECHNOLOGY CONSULTING,CORADIX TECHNOLOGY CONSULTING LTD
CORADIX TECHNOLOGY CONSULTING,Coradix Technology Consulting Ltd
CORADIX TECHNOLOGY CONSULTING,"Dalian Enterprises and Coradix Technology Consulting, in Joint Venture"
CORADIX TECHNOLOGY CONSULTING,CORADIX TECHNLOGY CONSULTING LTD
CORADIX TECHNOLOGY CONSULTING,Coradix
CORADIX TECHNOLOGY CONSULTING,CORADIX TECHNOLOGY  Consulting LTD
CORADIX TECHNOLOGY CONSULTING,DALIAN ENTERPRISE & CORADIX
CORADIX TECHNOLOGY CONSULTING,Dalian Enterprises and Coradix Technology Consulting
CORADIX TECHNOLOGY CONSULTING,CORADIX Technology
CORADIX TECHNOLOGY CONSULTING,CORADIX
CORADIX TECHNOLOGY CONSULTING,Coradix Technology Consulting
CORADIX TECHNOLOGY CONSULTING,"DALIAN ENTERPRISES AND CORADIX TECHNOLOGY CONSULTING, IN JOINT VENTURE"
CORADIX TECHNOLOGY CONSULTING,DALIAN AND CORADIX
CORADIX TECHNOLOGY CONSULTING,CORADIX TECHNOLOGY
CORADIX TECHNOLOGY CONSULTING,Coradix Technology Cons. Services
CORADIX TECHNOLOGY CONSULTING,CORADIX Technology Consultanting Ltd
CORADIX TECHNOLOGY CONSULTING,Coradix Technology
CORADIX TECHNOLOGY CONSULTING,CORADIX Technology Consulting Ltd
CORADIX TECHNOLOGY CONSULTING,"DALIAN ENTERPRISES AND CORADIX TECHNOLOGY, IN JOINT VENTURE"
CORADIX TECHNOLOGY CONSULTING,Coradix TechnologyConsulting Ltd.
CORADIX TECHNOLOGY CONSULTING,CORADIX Technology Consulting Inc.
CORADIX TECHNOLOGY CONSULTING,CORADIX TECHNOLOGY CONSULTANTING LTD
CORADIX TECHNOLOGY CONSULTING,DALIAN ENTERPRISES AND CORADIX
CORADIX TECHNOLOGY CONSULTING,Coradix Consulting
CORADIX TECHNOLOGY CONSULTING,DALIAN ENTERPRISES AND CORADIX TECHNOLOGIES CONSULTING (in Joint Venture)
CORADIX TECHNOLOGY CONSULTING,Coradix Technology Consulting LTD.
CORADIX TECHNOLOGY CONSULTING,DALIAN ENTERPRISES AND CORADIX TECHNOLOGIES CONSULTING IN JOINT VENTURE
CORADIX TECHNOLOGY CONSULTING,DALIAN ENTERPRISES AND CORADIX TECHNOLOGIES CONSULTING
CORADIX TECHNOLOGY CONSULTING,Coradix Technology Consultant Ltd.
CORADIX TECHNOLOGY CONSULTING,CORADIX CONSULTING TECHNOLOGY CONSULTING LTD
CORADIX TECHNOLOGY CONSULTING,CORADIX TECHNOLOGY CONSULING LTD.
CORADIX TECHNOLOGY CONSULTING,Coradix Technology Consulting Limited
CORADIX TECHNOLOGY CONSULTING,Coradix Techonologies
CORADIX TECHNOLOGY CONSULTING,Coradix Technology Consulting LTD
CORADIX TECHNOLOGY CONSULTING,Coradix Technology Inc.
