d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,9224933.18,9510085.81
11_defence,2018-2019,8959340.89,9136541.66
11_defence,2019-2020,10317630.78,10227667.91
11_defence,2020-2021,9276583.95,8828377.36
11_defence,2021-2022,8471209.92,7879969.63
11_defence,2022-2023,7096098.95,6357929.55
2_professional_services,2017-2018,694525.92,715920.33
2_professional_services,2018-2019,853178.36,868585.55
2_professional_services,2019-2020,705107.89,699808.54
2_professional_services,2020-2021,889666.89,845735.37
2_professional_services,2021-2022,823166.35,764496.82
2_professional_services,2022-2023,292455.21,262554.75
3_information_technology,2017-2018,20842379.14,21479784.82
3_information_technology,2018-2019,19244981.91,19615902.21
3_information_technology,2019-2020,22957658.50,22754142.79
3_information_technology,2020-2021,24426761.21,23248194.10
3_information_technology,2021-2022,28358587.68,26331976.52
3_information_technology,2022-2023,43865312.90,39224565.37
8_security_and_protection,2018-2019,12497.80,12614.55
