d_most_recent_category,d_fiscal_year,total
11_defence,2017-2018,1693114.776459854
11_defence,2018-2019,3563144.003027904
11_defence,2019-2020,5717635.20337264
11_defence,2020-2021,3748929.804072475
2_professional_services,2017-2018,9084291.994441394
2_professional_services,2018-2019,6997864.037573422
2_professional_services,2019-2020,5240791.179937445
2_professional_services,2020-2021,5874153.843875442
3_information_technology,2017-2018,19982620.519027803
3_information_technology,2018-2019,18416907.584774166
3_information_technology,2019-2020,22081610.446682975
3_information_technology,2020-2021,24280359.315746635
8_security_and_protection,2018-2019,12497.8
