owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2020-2021,1250342.27,1180088.67
csc-scc,2021-2022,94500.00,90040.40
dfatd-maecd,2019-2020,35960.35,35103.75
dfo-mpo,2018-2019,12233.13,12508.13
dnd-mdn,2018-2019,11000.00,11244.02
dnd-mdn,2019-2020,1967690.06,1920818.20
dnd-mdn,2020-2021,317729.23,299426.52
nrc-cnrc,2020-2021,24072.82,22831.66
nrc-cnrc,2021-2022,4659.25,4439.38
phac-aspc,2019-2020,4445.45,4339.55
phac-aspc,2020-2021,53197164.74,50645088.28
phac-aspc,2021-2022,14150.71,12866.83
rcmp-grc,2017-2018,15750.00,16200.11
rcmp-grc,2018-2019,55172.75,55952.96
rcmp-grc,2019-2020,110304.29,108097.25
rcmp-grc,2020-2021,44211.01,42094.86
rcmp-grc,2021-2022,53554.00,48695.08
