owner_org,d_fiscal_year,total
cbsa-asfc,2018-2019,195626.62516898607
cbsa-asfc,2019-2020,522622.9548310139
cbsa-asfc,2020-2021,831279.5600000002
dfo-mpo,2018-2019,49712.72
dfo-mpo,2019-2020,42589.88493702771
dfo-mpo,2020-2021,1152304.2750629722
ec,2020-2021,102539.0625
pc,2017-2018,750746.93
pc,2019-2020,139767.6159291085
pc,2020-2021,367015.6821160043
rcmp-grc,2017-2018,555128.2092243186
rcmp-grc,2018-2019,206458.7717776273
rcmp-grc,2019-2020,452803.3632137031
rcmp-grc,2020-2021,898151.7071158732
tc,2017-2018,340104.10792349733
tc,2018-2019,74721.41826003825
tc,2019-2020,174191.33173996175
