normalized_vendor_name,original_vendor_name
UNIVERSAL WEATHER AND AVIATION,UNIVERSAL WEATHER & AVIATION INC
UNIVERSAL WEATHER AND AVIATION,UNIVERSAL WEATHER AND AVIATION
UNIVERSAL WEATHER AND AVIATION,"Universal Weather and Aviation, Inc."
UNIVERSAL WEATHER AND AVIATION,UNIVERSAL WEATHER AND AVIATION INC.
UNIVERSAL WEATHER AND AVIATION,UNIVERSAL WEATHER AND AVIATION INC
UNIVERSAL WEATHER AND AVIATION,Universal Weather & Aviation Inc.
UNIVERSAL WEATHER AND AVIATION,Universal Weather & Aviation Inc
UNIVERSAL WEATHER AND AVIATION,Universal Weather and Aviation
UNIVERSAL WEATHER AND AVIATION,Universal Weather and Aviation Inc
UNIVERSAL WEATHER AND AVIATION,UNIVERSAL WWEATHER AND AVIATION
UNIVERSAL WEATHER AND AVIATION,Universal Weather and Aviation Inc.
UNIVERSAL WEATHER AND AVIATION,UNIVERSAL WEATHER & AVIATION
UNIVERSAL WEATHER AND AVIATION,UNIVERSAL WEATHER & AVIATION INC.
UNIVERSAL WEATHER AND AVIATION,"UNIVERSAL WEATHER AND AVIATION, INC"
UNIVERSAL WEATHER AND AVIATION,Universal Weather & Aviation
UNIVERSAL WEATHER AND AVIATION,UNIVERSAL WEATHER AVIATION INC
UNIVERSAL WEATHER AND AVIATION,UNIVERSAL WEATHER AND AVIATION SYSTEM
