normalized_vendor_name,original_vendor_name
BANFIELD SEGUIN,BANFIELD - SEGUIN LTD.
BANFIELD SEGUIN,BANFIELD-SEGUIN LTD.
BANFIELD SEGUIN,BANFIELD SEGUIN LTD.
BANFIELD SEGUIN,BANFIELD SEGUIN LTD
BANFIELD SEGUIN,Banfield-Séguin
BANFIELD SEGUIN,BANFIELD-SEGUIN LTD
BANFIELD SEGUIN,Banfield Seguin Ltd
BANFIELD SEGUIN,BanfieldSeguin Ltd
BANFIELD SEGUIN,BANFIELD-SEGUIN 09
BANFIELD SEGUIN,Banfield-Seguin
BANFIELD SEGUIN,Banfield-Seguin Ltd.
BANFIELD SEGUIN,BANFIELD SEGUIN
BANFIELD SEGUIN,Banfield Seguin
BANFIELD SEGUIN,BanfieldSeguin Ltd.
BANFIELD SEGUIN,Banfield Seguin ltd.
BANFIELD SEGUIN,BanfieldSequin
BANFIELD SEGUIN,BANFIELDSEGUIN
