owner_org,d_fiscal_year,total
cnsc-ccsn,2017-2018,14522.887323943663
cnsc-ccsn,2018-2019,1196.6699999999998
cnsc-ccsn,2020-2021,7312.630208333334
cra-arc,2019-2020,4227.80637254902
cra-arc,2020-2021,5800.943627450981
fin,2020-2021,28250
hc-sc,2017-2018,1162246.446086262
hc-sc,2018-2019,1625363.8039137379
hc-sc,2019-2020,18563.193697478993
hc-sc,2020-2021,646974.0043213889
ic,2017-2018,98264.8
ic,2018-2019,80268.97051282051
ic,2019-2020,19521.32948717949
ic,2020-2021,24956.05
nrc-cnrc,2017-2018,2846.3655462184875
nrc-cnrc,2018-2019,9470.634453781513
nrcan-rncan,2017-2018,24786.549999999996
nrcan-rncan,2018-2019,8549.73409090909
nrcan-rncan,2019-2020,52820.56590909091
ps-sp,2017-2018,614522.783018868
ps-sp,2018-2019,954471.5566037736
ps-sp,2019-2020,1966521.4326195468
ps-sp,2020-2021,2668163.338878906
