normalized_vendor_name,original_vendor_name
UNITED STATES DEPARTMENT OF THE NAVY,UNITED STATES DEPARTMENT OF THE NAVY (NAVSEA)
UNITED STATES DEPARTMENT OF THE NAVY,UNITED STATES DEPARTMENT OF THE NAVY (NAVAIR)
UNITED STATES DEPARTMENT OF THE NAVY,UNITED STATES DEPARTMENT OF THE NAVY (MISC)
UNITED STATES DEPARTMENT OF THE NAVY,UNITED STATES DEPARTMENT OF THE NAVY (SPAWAR)
UNITED STATES DEPARTMENT OF THE NAVY,UNITED STATES DEPARTMENT OF THE NAVY (NAVICP)
UNITED STATES DEPARTMENT OF THE NAVY,United States Department of the NAVY
UNITED STATES DEPARTMENT OF THE NAVY,United States Department of the Navy (NAVAIR)
UNITED STATES DEPARTMENT OF THE NAVY,UNITED STATES DEPARTMENT OF THE NAVY
UNITED STATES DEPARTMENT OF THE NAVY,United States Department of the Navy
UNITED STATES DEPARTMENT OF THE NAVY,United States Departement of the Navy
UNITED STATES DEPARTMENT OF THE NAVY,UNITED STATES DEPARTMENT OF THE NAVY (NETSAFA)
UNITED STATES DEPARTMENT OF THE NAVY,United States Navy
UNITED STATES DEPARTMENT OF THE NAVY,US Navy
UNITED STATES DEPARTMENT OF THE NAVY,United States Departement of the Navy (NAVAIR)
UNITED STATES DEPARTMENT OF THE NAVY,United States Department of the
UNITED STATES DEPARTMENT OF THE NAVY,US Navy Support Facility
UNITED STATES DEPARTMENT OF THE NAVY,DEPT OF THE NAVY NAVAL FACILITY ENGINEERING COMMAND
