owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,55026.48,56624.10
aafc-aac,2019-2020,21598.74,21242.46
cbsa-asfc,2017-2018,11707.93,12042.29
cbsa-asfc,2018-2019,11509.73,11617.25
cbsa-asfc,2020-2021,45159.68,42552.87
cnsc-ccsn,2017-2018,14896.34,15326.39
cra-arc,2019-2020,6770.97,6616.42
cra-arc,2020-2021,5078.22,4797.04
dfatd-maecd,2017-2018,80213.90,82509.23
dfatd-maecd,2020-2021,321414.38,302860.97
dfatd-maecd,2021-2022,192848.62,182626.68
dfo-mpo,2017-2018,79123.90,81383.56
dfo-mpo,2019-2020,12295.16,12014.52
dfo-mpo,2021-2022,36808.79,33274.56
dnd-mdn,2017-2018,54895.26,56506.85
dnd-mdn,2019-2020,19110.00,18673.81
dnd-mdn,2020-2021,10462.20,9944.34
dnd-mdn,2021-2022,80782.51,73036.93
dnd-mdn,2022-2023,14718.94,13170.57
ec,2021-2022,12104.40,10942.18
ec,2022-2023,48064.55,42534.50
esdc-edsc,2021-2022,25360.02,23089.77
hc-sc,2019-2020,59969.32,58600.51
hc-sc,2021-2022,472249.60,426906.11
ic,2017-2018,68336.67,70288.26
ic,2019-2020,15684.40,15378.37
ic,2020-2021,17439.29,16724.32
irb-cisr,2019-2020,221239.10,217794.13
nrc-cnrc,2020-2021,40947.27,38583.62
pc,2022-2023,38427.89,34058.69
pco-bcp,2021-2022,7160.52,6473.00
pco-bcp,2022-2023,8592.63,7761.41
phac-aspc,2022-2023,27167.75,24041.98
pwgsc-tpsgc,2017-2018,202038.21,207843.08
pwgsc-tpsgc,2018-2019,496765.88,505292.28
pwgsc-tpsgc,2019-2020,535537.40,530767.76
pwgsc-tpsgc,2020-2021,49872.51,47801.18
pwgsc-tpsgc,2021-2022,353782.53,328552.19
pwgsc-tpsgc,2022-2023,261027.64,232296.50
rcmp-grc,2017-2018,12110.54,12490.37
ssc-spc,2021-2022,84668.64,78606.03
tc,2021-2022,184180.14,166495.91
vac-acc,2018-2019,97442.45,98377.67
vac-acc,2022-2023,16140.36,14313.32
