d_most_recent_category,total,percentage
3_information_technology,5884133.502162695,0.7783803449485933
11_defence,819258.0394285715,0.10837523572467163
9_human_capital,466660.53,0.061732009340336326
1_facilities_and_construction,274563.91049634473,0.03632058165981944
6_industrial_products_and_services,114841.98771929824,0.015191828326579298
