d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3157607.10,3238100.75
2018-2019,2928724.80,2971605.02
2019-2020,418926.16,415479.88
2020-2021,1140189.51,1083960.31
2021-2022,1838356.09,1708423.64
