d_fiscal_year,total,total_constant_2019_dollars
2017-2018,637623.18,657127.70
2018-2019,489095.40,498399.98
2019-2020,368252.10,365535.69
2020-2021,658164.28,626887.17
2021-2022,488900.69,452991.92
2022-2023,3231832.46,2889827.76
