d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,32000.00,30474.26
11_defence,2017-2018,0.00,0.00
11_defence,2018-2019,0.00,0.00
2_professional_services,2017-2018,625071.55,644217.61
2_professional_services,2018-2019,465792.94,474714.29
2_professional_services,2019-2020,336068.32,333608.64
2_professional_services,2020-2021,594068.44,565847.37
2_professional_services,2021-2022,478172.77,442853.99
2_professional_services,2022-2023,3231832.46,2889827.76
6_industrial_products_and_services,2017-2018,12551.63,12910.09
6_industrial_products_and_services,2018-2019,23302.46,23685.69
6_industrial_products_and_services,2019-2020,32183.77,31927.05
6_industrial_products_and_services,2020-2021,32095.84,30565.53
6_industrial_products_and_services,2021-2022,10727.92,10137.92
