d_fiscal_year,total,total_constant_2019_dollars
2017-2018,74331.21,76785.58
2018-2019,675398.44,685179.02
2019-2020,1604876.63,1601627.54
2020-2021,1576611.38,1543483.20
2021-2022,1576611.38,1197657.73
