d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1647627.78,1694793.34
2018-2019,992657.14,1015957.47
2019-2020,538614.63,535484.39
2020-2021,734377.38,699959.34
2021-2022,1280967.77,1194915.09
