d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4467908.43,4581583.20
2018-2019,2551131.05,2600842.13
2019-2020,6122610.03,6061244.47
2020-2021,6126461.67,5834743.46
2021-2022,1715667.20,1615182.32
