owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,1035834.1838072325
aandc-aadnc,2018-2019,874772.7291552445
aandc-aadnc,2019-2020,514876.52855439304
aandc-aadnc,2020-2021,1108680.813024669
cannor,2017-2018,49550.5
cannor,2019-2020,19800
cannor,2020-2021,26007.28873239437
dfatd-maecd,2019-2020,39535.4
dfo-mpo,2017-2018,214529.12078006502
dfo-mpo,2018-2019,211179.680780065
dfo-mpo,2019-2020,299606.2107462687
dfo-mpo,2020-2021,141621.27436811043
ec,2017-2018,43490.23
ec,2018-2019,76744.00051546392
ec,2019-2020,162855.92441797967
ec,2020-2021,301695.84771991393
hc-sc,2020-2021,58104.6
iaac-aeic,2018-2019,8592.860215053763
iaac-aeic,2019-2020,19095.39940033085
iaac-aeic,2020-2021,19432.740384615383
ic,2017-2018,82607.01551319716
ic,2018-2019,60791.11448680286
ic,2019-2020,23165
ijc-cmi,2018-2019,15288.900000000001
ijc-cmi,2020-2021,16859.6
infc,2020-2021,11041.714285714286
isc-sac,2018-2019,38655.9358776341
isc-sac,2019-2020,226433.21412236593
isc-sac,2020-2021,39800
lac-bac,2018-2019,24255.000000000004
nrc-cnrc,2017-2018,49946
nrc-cnrc,2018-2019,43957
nrc-cnrc,2019-2020,28193.5
nrc-cnrc,2020-2021,214882.01959375
nrcan-rncan,2017-2018,361950.93970220437
nrcan-rncan,2018-2019,908611.3684133292
nrcan-rncan,2019-2020,632128.6962965319
nrcan-rncan,2020-2021,1117897.4295707722
oag-bvg,2017-2018,851.8283261802575
oag-bvg,2018-2019,30244.185407725323
oag-bvg,2019-2020,5549.669919940574
oag-bvg,2020-2021,11302.716346153846
pc,2017-2018,79378.75
pc,2018-2019,69213.35
polar-polaire,2019-2020,39380.5
tc,2018-2019,24961.7
wage,2020-2021,7783.269026548672
