owner_org,d_fiscal_year,total
dnd-mdn,2018-2019,1694087393.88
dnd-mdn,2019-2020,1609622509.03
dnd-mdn,2020-2021,1645102032.55
ec,2017-2018,45086633.13
ec,2018-2019,42227376.23
ec,2019-2020,40635668.33
ec,2020-2021,43918631.43
elections,2017-2018,6506.64
elections,2018-2019,702950.56
elections,2019-2020,1035444.88
elections,2020-2021,20849.18
esdc-edsc,2017-2018,484929.78
esdc-edsc,2018-2019,399986.68
esdc-edsc,2019-2020,232277.84
esdc-edsc,2020-2021,215405.05
fcac-acfc,2017-2018,30932.76
fcac-acfc,2018-2019,52055.49
fcac-acfc,2019-2020,22931.93
fcac-acfc,2020-2021,26390.4
feddevontario,2017-2018,10371.23
feddevontario,2018-2019,24997.77
feddevontario,2019-2020,20607.26
feddevontario,2020-2021,15306.16
fin,2017-2018,22194.1
fin,2018-2019,22333.37
fin,2019-2020,22676.18
fin,2020-2021,22699.41
fintrac-canafe,2017-2018,256712.53
fintrac-canafe,2018-2019,8637.2
fintrac-canafe,2019-2020,52074.64
fintrac-canafe,2020-2021,12264.22
fja-cmf,2018-2019,12920.7
fpcc-cpac,2020-2021,52618.45
hc-sc,2017-2018,3663415.46
hc-sc,2018-2019,5211371.06
hc-sc,2019-2020,5247550.48
hc-sc,2020-2021,5053126.55
iaac-aeic,2020-2021,4969.28
ic,2017-2018,12486685.94
ic,2018-2019,4669942.32
ic,2019-2020,3754005
ic,2020-2021,4924210.94
ijc-cmi,2018-2019,445446
ijc-cmi,2019-2020,48776.6
infc,2017-2018,148349387.09
infc,2018-2019,148371703.78
infc,2019-2020,148801575.7
infc,2020-2021,148395014.02
irb-cisr,2018-2019,158970.21
irb-cisr,2019-2020,487807.13
irb-cisr,2020-2021,849568.66
isc-sac,2017-2018,778334.45
isc-sac,2018-2019,1217024.76
isc-sac,2019-2020,603948.03
isc-sac,2020-2021,1468136.47
jus,2017-2018,134156.3
jus,2018-2019,67032.7
jus,2019-2020,43530.34
jus,2020-2021,70360.39
lac-bac,2017-2018,39813.72
lac-bac,2018-2019,39813.72
lac-bac,2019-2020,24507.39
lac-bac,2020-2021,21628.85
nbc-ccbn,2017-2018,600591.46
nbc-ccbn,2018-2019,1483974.01
nbc-ccbn,2019-2020,854824.2
nbc-ccbn,2020-2021,1419700.36
nfb-onf,2017-2018,NA
nfb-onf,2019-2020,45927.61
nfb-onf,2020-2021,145298.3
nrc-cnrc,2017-2018,77698985.5
nrc-cnrc,2018-2019,71284689.17
nrc-cnrc,2019-2020,57215116.74
nrc-cnrc,2020-2021,57706633.45
nrcan-rncan,2017-2018,3431527.21
nrcan-rncan,2018-2019,4253574.49
nrcan-rncan,2019-2020,3732788.82
nrcan-rncan,2020-2021,4557090.46
nsira-ossnr,2019-2020,41791.69
nsira-ossnr,2020-2021,42665.11
oag-bvg,2017-2018,12401.75
oag-bvg,2018-2019,32883.14
oag-bvg,2019-2020,53936.68
oag-bvg,2020-2021,42587.1
ocl-cal,2019-2020,240.71
ocl-cal,2020-2021,5857.34
ocol-clo,2017-2018,19598.78
oic-ci,2018-2019,17233.72
osfi-bsif,2017-2018,36306.2
osfi-bsif,2018-2019,141915.56
osfi-bsif,2019-2020,268641.2
osfi-bsif,2020-2021,211306.63
pbc-clcc,2018-2019,20342.4
pbc-clcc,2019-2020,10761.56
pbc-clcc,2020-2021,25245.55
pc,2017-2018,403235471.37
pc,2018-2019,418885544.81
pc,2019-2020,422348515.43
pc,2020-2021,312194209.66
pch,2017-2018,676496.32
pch,2018-2019,472933.42
pch,2019-2020,445527.72
pch,2020-2021,557771.75
pco-bcp,2017-2018,105154.13
pco-bcp,2018-2019,405166.59
pco-bcp,2019-2020,153286.79
pco-bcp,2020-2021,126695.47
phac-aspc,2017-2018,3103767.6
phac-aspc,2018-2019,3847708.57
phac-aspc,2019-2020,7974539.95
phac-aspc,2020-2021,58370662.11
polar-polaire,2019-2020,36267
ppsc-sppc,2017-2018,NA
ppsc-sppc,2018-2019,12104.69
ppsc-sppc,2019-2020,32150.15
ppsc-sppc,2020-2021,10345.75
ps-sp,2017-2018,44232.49
ps-sp,2018-2019,77986.51
ps-sp,2019-2020,63582.23
ps-sp,2020-2021,17619.84
psc-cfp,2017-2018,2315.73
psc-cfp,2018-2019,22544.27
psic-ispc,2018-2019,551561.61
psic-ispc,2019-2020,553072.73
pwgsc-tpsgc,2017-2018,2733041694.89
pwgsc-tpsgc,2018-2019,2749012886.22
pwgsc-tpsgc,2019-2020,2841398141.97
pwgsc-tpsgc,2020-2021,2693129565.76
rcmp-grc,2017-2018,118351145
rcmp-grc,2018-2019,130362051.29
rcmp-grc,2019-2020,104977044.88
rcmp-grc,2020-2021,115988802.95
sirc-csars,2017-2018,1041357.96
sirc-csars,2018-2019,10760.26
sirc-csars,2019-2020,77373
ssc-spc,2017-2018,35225523.03
ssc-spc,2018-2019,34807416.15
ssc-spc,2019-2020,34900123.92
ssc-spc,2020-2021,38083757.43
statcan,2017-2018,15209.19
statcan,2018-2019,68394.75
statcan,2019-2020,39820.84
statcan,2020-2021,3033121.73
swc-cfc,2017-2018,40680
tbs-sct,2017-2018,19091.02
tbs-sct,2018-2019,179789.04
tbs-sct,2019-2020,178430.03
tbs-sct,2020-2021,26991.77
tc,2017-2018,6782793.7
tc,2018-2019,7312214.71
tc,2019-2020,10551096.79
tc,2020-2021,11981513.03
tsb-bst,2018-2019,22765.05
vac-acc,2017-2018,306489.49
vac-acc,2018-2019,1015690.95
vac-acc,2019-2020,791857.1
vac-acc,2020-2021,1805196.82
wage,2019-2020,16901.9
wage,2020-2021,3619.02
wd-deo,2019-2020,52200.96
wd-deo,2020-2021,11760
