owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,18442629.57,18909013.39
aafc-aac,2018-2019,17147144.48,17388795.37
aafc-aac,2019-2020,18873649.06,18643575.50
aafc-aac,2020-2021,19093976.14,18137915.48
aafc-aac,2021-2022,16446780.01,15244499.50
aandc-aadnc,2017-2018,2959941.35,3035201.46
aandc-aadnc,2018-2019,1637479.58,1661872.71
aandc-aadnc,2019-2020,953398.52,945233.55
aandc-aadnc,2020-2021,538791.96,512857.53
aandc-aadnc,2021-2022,959294.40,887999.42
acoa-apeca,2017-2018,7035.03,7200.86
acoa-apeca,2018-2019,6502.08,6643.30
acoa-apeca,2021-2022,22019.63,19987.08
atssc-scdata,2021-2022,10528.21,9509.08
cannor,2019-2020,10783.00,10591.53
cannor,2020-2021,37254.36,35449.38
cannor,2021-2022,17643.26,15935.39
cas-satj,2017-2018,236905.10,242510.08
cas-satj,2018-2019,310439.20,314859.39
cas-satj,2019-2020,76909.94,75879.39
cas-satj,2020-2021,93207.15,88463.90
cas-satj,2021-2022,334250.29,308527.75
cbsa-asfc,2017-2018,3010152.20,3087423.92
cbsa-asfc,2018-2019,3473634.36,3521742.54
cbsa-asfc,2019-2020,9905704.51,9816816.44
cbsa-asfc,2020-2021,15367254.23,14617412.14
cbsa-asfc,2021-2022,13597201.25,12585864.74
ced-dec,2017-2018,131194.23,134411.96
ced-dec,2018-2019,62518.21,63722.66
ced-dec,2019-2020,185677.40,183416.71
cer-rec,2017-2018,703289.04,721158.84
cer-rec,2018-2019,861478.87,875364.51
cer-rec,2019-2020,517635.67,512755.45
cer-rec,2020-2021,686417.96,652232.45
cer-rec,2021-2022,645251.56,599485.74
cfia-acia,2017-2018,12792783.17,13122110.03
cfia-acia,2018-2019,9571638.69,9716452.94
cfia-acia,2019-2020,2973914.34,2938454.75
cfia-acia,2020-2021,4751265.19,4517157.31
cfia-acia,2021-2022,4470316.33,4141262.21
cgc-ccg,2017-2018,442050.48,453426.25
cgc-ccg,2018-2019,490722.97,498306.94
cgc-ccg,2019-2020,689980.65,684102.53
cgc-ccg,2020-2021,503971.41,478963.41
cgc-ccg,2021-2022,662735.95,615394.27
cic,2017-2018,11262.45,11527.93
cic,2018-2019,68990.89,70215.00
