owner_org,d_fiscal_year,total,total_constant_2019_dollars
cas-satj,2017-2018,86775.61,89101.68
cas-satj,2018-2019,86775.61,87883.00
cas-satj,2019-2020,11017.50,11032.61
cas-satj,2020-2021,12430.00,11748.98
cas-satj,2021-2022,17232.50,15917.54
dfo-mpo,2017-2018,615091.31,630831.54
dfo-mpo,2018-2019,259310.15,262437.51
dfo-mpo,2019-2020,650446.42,649114.14
dfo-mpo,2020-2021,582250.67,571758.80
dfo-mpo,2021-2022,50205.39,45795.17
dnd-mdn,2017-2018,214087.23,219897.96
dnd-mdn,2018-2019,335254.64,339533.00
dnd-mdn,2019-2020,611726.21,610257.52
dnd-mdn,2020-2021,745179.86,729521.94
dnd-mdn,2021-2022,709250.07,561541.36
hc-sc,2019-2020,77527.93,77356.08
hc-sc,2020-2021,85491.52,83695.15
hc-sc,2021-2022,48307.50,32046.83
irb-cisr,2017-2018,166405.57,170866.16
irb-cisr,2018-2019,166405.57,168529.16
irb-cisr,2019-2020,166861.48,166519.70
irb-cisr,2020-2021,284155.26,277432.57
irb-cisr,2021-2022,106081.67,97532.94
pwgsc-tpsgc,2020-2021,38646.00,36528.64
statcan,2018-2019,116784.73,118530.32
statcan,2019-2020,153002.77,152788.56
statcan,2020-2021,354267.38,339345.16
statcan,2021-2022,464135.12,424795.44
