owner_org,d_fiscal_year,total
cas-satj,2017-2018,86775.61
cas-satj,2018-2019,86775.61
cas-satj,2019-2020,11017.50
cas-satj,2020-2021,12430.00
dfo-mpo,2017-2018,615091.31
dfo-mpo,2018-2019,259310.15
dfo-mpo,2019-2020,650446.42
dfo-mpo,2020-2021,582250.67
dnd-mdn,2017-2018,214087.23
dnd-mdn,2018-2019,335254.64
dnd-mdn,2019-2020,611726.21
dnd-mdn,2020-2021,745179.86
hc-sc,2019-2020,77527.93
hc-sc,2020-2021,85491.52
irb-cisr,2017-2018,166405.57
irb-cisr,2018-2019,166405.57
irb-cisr,2019-2020,166861.48
irb-cisr,2020-2021,284155.26
pwgsc-tpsgc,2020-2021,38646.00
statcan,2018-2019,116784.73
statcan,2019-2020,153002.77
statcan,2020-2021,354267.38
