d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,40341.00,41298.47
it_consulting_services,2019-2020,15820.00,15792.02
it_consulting_services,2020-2021,101631.54,96905.98
it_consulting_services,2021-2022,6708.31,6151.84
it_devices_equipment,2017-2018,214034.50,219331.61
it_devices_equipment,2018-2019,102487.33,103852.47
it_devices_equipment,2019-2020,97282.16,96894.56
it_devices_equipment,2020-2021,114888.69,109085.28
it_devices_equipment,2021-2022,156746.49,142948.05
it_other,2017-2018,187874.77,192545.42
it_other,2018-2019,149656.76,151717.49
it_other,2019-2020,155358.21,153964.70
it_other,2020-2021,36407.59,34282.04
it_other,2021-2022,88343.64,80920.55
it_software_licensing,2017-2018,18551.17,18992.86
it_software_licensing,2018-2019,69889.58,71002.65
it_software_licensing,2019-2020,112499.95,111523.61
it_software_licensing,2020-2021,132535.87,125958.77
it_software_licensing,2021-2022,116107.18,107938.81
