owner_org,d_fiscal_year,total,total_constant_2019_dollars
cas-satj,2019-2020,190307.86,187492.04
cas-satj,2020-2021,176945.53,168582.35
cbsa-asfc,2017-2018,622878.92,639023.87
cbsa-asfc,2018-2019,203558.33,207750.46
dfatd-maecd,2020-2021,46129.14,43436.03
dfatd-maecd,2021-2022,271566.71,212437.03
dnd-mdn,2017-2018,1063347.85,1090902.67
dnd-mdn,2018-2019,800878.17,814503.55
dnd-mdn,2019-2020,592856.37,587079.16
dnd-mdn,2020-2021,670990.42,637890.65
dnd-mdn,2021-2022,362038.98,312308.82
esdc-edsc,2019-2020,132070.44,128906.05
esdc-edsc,2020-2021,2716884.74,2579447.51
esdc-edsc,2021-2022,5189882.38,4035277.66
nserc-crsng,2017-2018,157762.45,161850.59
nserc-crsng,2018-2019,157762.45,160215.89
nserc-crsng,2019-2020,158194.68,156859.68
nserc-crsng,2020-2021,157762.45,149980.08
nserc-crsng,2021-2022,157762.45,123411.99
pwgsc-tpsgc,2021-2022,2784754.50,1738594.30
rcmp-grc,2017-2018,94339.18,96780.42
rcmp-grc,2018-2019,101875.15,103459.46
rcmp-grc,2019-2020,95455.62,94755.65
rcmp-grc,2021-2022,15600.51,0.00
ssc-spc,2017-2018,16347784.33,16769135.52
ssc-spc,2018-2019,9889165.37,10042882.88
ssc-spc,2019-2020,14852605.66,14725793.62
ssc-spc,2020-2021,9151659.98,8696667.20
ssc-spc,2021-2022,15779246.28,12119479.95
tbs-sct,2017-2018,508376.81,521261.54
tbs-sct,2018-2019,783081.15,795138.39
tbs-sct,2019-2020,1681301.26,1663830.31
tbs-sct,2020-2021,1949625.88,1853451.38
tbs-sct,2021-2022,933215.26,785144.81
tc,2018-2019,209553.26,211810.38
tc,2019-2020,559828.42,555104.04
tc,2020-2021,558298.83,530758.11
tc,2021-2022,558298.83,436737.43
