d_fiscal_year,total,total_constant_2019_dollars
2017-2018,257865.34,263943.76
2018-2019,2852146.98,2896502.08
2019-2020,2859961.08,2835825.94
2020-2021,2852146.98,2711451.37
2021-2022,2852146.98,2231133.69
