d_fiscal_year,total,total_constant_2019_dollars
2017-2018,185051.67,190297.79
2018-2019,176875.72,179000.81
2019-2020,58876.27,58161.75
2020-2021,258424.10,245472.68
2021-2022,2451100.05,2281145.60
