d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2181020.58,2247570.80
2018-2019,2475703.70,2520957.03
2019-2020,2482486.45,2462564.25
2020-2021,2506879.95,2389902.61
2021-2022,2459335.30,2301602.55
