owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,3986105.02,4106944.50
dnd-mdn,2018-2019,658173.69,666062.78
dnd-mdn,2019-2020,305354.09,303536.98
dnd-mdn,2020-2021,99106.30,93385.46
dnd-mdn,2021-2022,215445.91,200179.31
dnd-mdn,2022-2023,52673.09,47388.56
rcmp-grc,2017-2018,444901.42,458751.73
rcmp-grc,2018-2019,167124.23,169741.71
rcmp-grc,2019-2020,371180.88,371152.75
rcmp-grc,2020-2021,176519.90,167771.80
rcmp-grc,2021-2022,143921.14,130102.42
rcmp-grc,2022-2023,249152.55,221228.73
