d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,988547.78,1016779.20
11_defence,2018-2019,523525.45,528856.11
11_defence,2019-2020,258330.12,256713.81
2_professional_services,2017-2018,291052.61,300144.57
2_professional_services,2018-2019,70066.21,71870.82
4_medical,2017-2018,56301.82,57909.71
4_medical,2018-2019,11449.83,11556.79
4_medical,2021-2022,10941.39,10157.94
6_industrial_products_and_services,2017-2018,125735.54,129515.73
6_industrial_products_and_services,2018-2019,64582.03,65335.84
6_industrial_products_and_services,2019-2020,22274.18,22343.11
6_industrial_products_and_services,2020-2021,47819.33,45184.88
6_industrial_products_and_services,2021-2022,204504.52,190021.37
6_industrial_products_and_services,2022-2023,103937.39,93496.99
9_human_capital,2017-2018,2969368.69,3061347.02
9_human_capital,2018-2019,155674.40,158184.92
9_human_capital,2019-2020,395930.67,395632.81
9_human_capital,2020-2021,227806.87,215972.38
9_human_capital,2021-2022,143921.14,130102.42
9_human_capital,2022-2023,197888.25,175120.30
