owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,54912.9
aandc-aadnc,2018-2019,23473.8
acoa-apeca,2017-2018,60122.58
acoa-apeca,2018-2019,90455.56
cbsa-asfc,2018-2019,173090.97999999998
cbsa-asfc,2019-2020,133928.61
cbsa-asfc,2020-2021,117891.21
cfia-acia,2018-2019,1154072.33
cfia-acia,2019-2020,630840.25
cnsc-ccsn,2018-2019,23468.55
cra-arc,2017-2018,27455.14
csc-scc,2018-2019,197979.16
csc-scc,2019-2020,115945.37
csc-scc,2020-2021,114470.15
dfo-mpo,2017-2018,77128.21
dfo-mpo,2018-2019,90308.94
dfo-mpo,2019-2020,404094.04000000004
dfo-mpo,2020-2021,280476.69
dnd-mdn,2017-2018,173634.8293150685
dnd-mdn,2018-2019,875737.7706849315
dnd-mdn,2019-2020,24669.75
ec,2018-2019,30151.85
esdc-edsc,2018-2019,77110.95
esdc-edsc,2019-2020,101290.2
hc-sc,2017-2018,411397.33999999997
hc-sc,2018-2019,268488.45
hc-sc,2019-2020,52119.9
ic,2017-2018,21542.85
isc-sac,2017-2018,256017.82
isc-sac,2018-2019,23473.8
isc-sac,2019-2020,254500.56589285715
isc-sac,2020-2021,11847.424107142857
pbc-clcc,2017-2018,60118.13
pc,2017-2018,177249.5704477612
pc,2018-2019,424379.85000000003
pc,2019-2020,228503.79
pc,2020-2021,85890.16
pch,2019-2020,46704.46
phac-aspc,2017-2018,29554.02
phac-aspc,2019-2020,28716.45
ps-sp,2017-2018,28679.8
rcmp-grc,2017-2018,1534781.6426296874
rcmp-grc,2018-2019,1326523.4881828243
rcmp-grc,2019-2020,1253861.8916545496
rcmp-grc,2020-2021,80746.0772519084
ssc-spc,2019-2020,201512.59
tc,2017-2018,60382.43
tsb-bst,2018-2019,29544.420000000002
tsb-bst,2019-2020,58993.97
