d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2022-2023,46357.92,41314.27
11_defence,2022-2023,6884.01,6091.97
3_information_technology,2017-2018,15139.86,15609.81
3_information_technology,2018-2019,207302.21,209759.10
3_information_technology,2019-2020,261785.71,257820.56
3_information_technology,2020-2021,522155.30,497283.30
3_information_technology,2021-2022,653125.81,606442.48
3_information_technology,2022-2023,816609.47,729976.33
9_human_capital,2019-2020,11017.50,10888.83
9_human_capital,2021-2022,10781.25,9933.82
9_human_capital,2022-2023,11390.40,10091.20
