owner_org,d_fiscal_year,total,total_constant_2019_dollars
cic,2021-2022,15373.65,14292.47
cic,2022-2023,19913.98,17761.05
csc-scc,2021-2022,13676.26,12402.40
csc-scc,2022-2023,50265.59,44964.79
dfatd-maecd,2022-2023,57748.32,51405.47
dfo-mpo,2018-2019,48609.13,49542.93
dfo-mpo,2019-2020,19533.15,19087.30
dfo-mpo,2021-2022,5406.90,4887.76
dfo-mpo,2022-2023,53338.38,47727.41
dnd-mdn,2022-2023,6884.01,6091.97
elections,2021-2022,8300.46,7664.77
elections,2022-2023,3175.55,2867.24
esdc-edsc,2018-2019,11572.72,11680.83
esdc-edsc,2019-2020,78886.91,78272.93
esdc-edsc,2020-2021,108293.68,103062.04
esdc-edsc,2021-2022,146952.65,136723.67
esdc-edsc,2022-2023,162030.93,144843.66
ic,2020-2021,6235.80,5942.43
ic,2021-2022,11006.47,10226.58
ic,2022-2023,11440.57,10237.07
jus,2022-2023,29262.65,26119.24
nrcan-rncan,2017-2018,15139.86,15609.81
nrcan-rncan,2019-2020,21645.15,21322.73
pc,2020-2021,20587.58,19399.18
pc,2022-2023,16868.22,14927.45
pch,2021-2022,9072.62,8406.65
pch,2022-2023,1673.59,1511.69
pco-bcp,2018-2019,36160.00,36497.79
phac-aspc,2018-2019,7771.98,7885.23
phac-aspc,2019-2020,14982.01,14854.81
phac-aspc,2020-2021,6823.81,6499.34
pwgsc-tpsgc,2018-2019,99188.02,100114.60
pwgsc-tpsgc,2019-2020,26802.92,26267.98
pwgsc-tpsgc,2020-2021,334766.77,319317.04
pwgsc-tpsgc,2021-2022,397406.09,369404.98
pwgsc-tpsgc,2022-2023,415121.25,371184.35
ssc-spc,2019-2020,682.94,667.35
ssc-spc,2020-2021,24673.07,23374.03
ssc-spc,2021-2022,671.11,606.67
ssc-spc,2022-2023,12962.31,11598.04
tc,2019-2020,13678.01,13365.81
tc,2020-2021,19058.01,18071.75
tc,2021-2022,21132.42,19307.65
vac-acc,2018-2019,4000.35,4037.72
vac-acc,2019-2020,96592.12,94870.50
vac-acc,2020-2021,1716.58,1617.49
vac-acc,2021-2022,34908.42,32452.68
vac-acc,2022-2023,40556.46,36234.36
