normalized_vendor_name,original_vendor_name
SOLID CADDGROUP,Solid Caddgroup Inc.
SOLID CADDGROUP,SOLID CADDGROUP INC.
SOLID CADDGROUP,SOLID CADDGROUP INC
SOLID CADDGROUP,Solid Caddgroup Inc
SOLID CADDGROUP,SOLID CADDGROUP
SOLID CADDGROUP,Solid CADDGroup Inc.
