d_fiscal_year,total,total_constant_2019_dollars
2017-2018,457965.37,469067.52
2018-2019,414748.93,419855.70
2019-2020,452642.46,445833.80
2020-2021,5715000.40,5433904.85
2021-2022,393091.69,280407.76
