d_fiscal_year,total,total_constant_2019_dollars
2017-2018,205506.40,209138.26
2018-2019,4418449.46,4476130.10
2019-2020,3110923.18,3105137.78
2020-2021,2060966.98,2025700.64
2021-2022,103870.24,92210.83
