d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,40679.25,41638.14
11_defence,2018-2019,3977705.68,4035052.50
11_defence,2019-2020,1407439.99,1403623.23
11_defence,2020-2021,217097.52,206625.54
11_defence,2021-2022,86045.46,81055.24
5_transportation_and_logistics,2017-2018,164827.16,168745.76
5_transportation_and_logistics,2018-2019,440743.78,447508.66
5_transportation_and_logistics,2019-2020,1703483.18,1684746.54
5_transportation_and_logistics,2020-2021,1843869.46,1751243.42
6_industrial_products_and_services,2021-2022,17824.78,16516.97
