owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,164827.16,168745.76
dfo-mpo,2018-2019,319774.23,325348.89
dfo-mpo,2019-2020,352750.24,352494.11
dnd-mdn,2017-2018,40679.25,41638.14
dnd-mdn,2018-2019,3977705.68,4035052.50
dnd-mdn,2019-2020,1407439.99,1403623.23
dnd-mdn,2020-2021,217097.52,206625.54
dnd-mdn,2021-2022,86045.46,81055.24
ec,2018-2019,120969.55,122159.77
pc,2019-2020,797579.85,786305.23
pc,2020-2021,1843869.46,1751243.42
pwgsc-tpsgc,2019-2020,304753.09,302174.38
tc,2019-2020,248400.00,243772.83
tc,2021-2022,17824.78,16516.97
