d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,142638.89,147205.32
2_professional_services,2018-2019,23151.27,23717.70
2_professional_services,2019-2020,122982.35,120645.64
2_professional_services,2020-2021,125555.35,119016.74
2_professional_services,2021-2022,59441.98,54867.62
2_professional_services,2022-2023,211563.78,189501.97
3_information_technology,2017-2018,559296.66,575846.98
3_information_technology,2018-2019,503718.83,511873.54
3_information_technology,2019-2020,405633.46,401479.69
3_information_technology,2020-2021,410135.41,390948.55
3_information_technology,2021-2022,470814.06,433187.29
3_information_technology,2022-2023,836282.66,745930.95
6_industrial_products_and_services,2017-2018,76325.55,78517.82
9_human_capital,2018-2019,151396.46,153562.21
9_human_capital,2019-2020,29436.50,29048.08
9_human_capital,2020-2021,170344.11,162217.17
9_human_capital,2021-2022,42260.96,39142.48
9_human_capital,2022-2023,250832.95,223444.43
