d_fiscal_year,total,total_constant_2019_dollars
2017-2018,778261.10,801570.13
2018-2019,678266.56,689153.46
2019-2020,558052.32,551173.41
2020-2021,706034.87,672182.46
2021-2022,572516.99,527197.39
2022-2023,1298679.39,1158877.36
