d_fiscal_year,total,total_constant_2019_dollars
2017-2018,5725810.70,5874286.12
2018-2019,2545252.45,2592445.86
2019-2020,210201.28,208427.40
2020-2021,209626.96,199286.12
2021-2022,70067.09,66126.78
