owner_org,d_fiscal_year,total
aafc-aac,2017-2018,3153050.9785420946
aafc-aac,2018-2019,3153050.9785420946
cfia-acia,2017-2018,1621693.0814094834
cfia-acia,2018-2019,7788396.521409484
dfo-mpo,2017-2018,20652.190000000002
dfo-mpo,2018-2019,0
dfo-mpo,2019-2020,0
dnd-mdn,2017-2018,467181.9951897404
dnd-mdn,2018-2019,539811.4504617004
dnd-mdn,2019-2020,191106.24152602497
ec,2017-2018,22114.1
ec,2018-2019,56926.049999999996
nrc-cnrc,2017-2018,33076.909999999996
nrcan-rncan,2017-2018,0.1330777656078861
nrcan-rncan,2018-2019,0.19989047097480833
nrcan-rncan,2019-2020,0.2004381161007667
nrcan-rncan,2020-2021,0.19989047097480833
rcmp-grc,2017-2018,7929.603680727874
rcmp-grc,2018-2019,15768.39247311828
rcmp-grc,2019-2020,38799.57
rcmp-grc,2020-2021,212828.47333333333
