owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,25877.00,26616.53
aafc-aac,2018-2019,615248.43,624168.91
aafc-aac,2019-2020,1044459.62,1031292.32
aafc-aac,2021-2022,154394.15,140386.07
cas-satj,2017-2018,45341.00,46590.47
cpc-cpp,2017-2018,22232.48,22845.14
cpc-cpp,2018-2019,45388.91,45859.87
cpc-cpp,2019-2020,20080.34,19602.01
csc-scc,2021-2022,20587.30,18826.13
dfatd-maecd,2017-2018,846509.30,872163.55
dfatd-maecd,2018-2019,450980.65,456229.31
dfatd-maecd,2019-2020,1334961.30,1317806.97
dfatd-maecd,2020-2021,677863.12,648258.46
dfatd-maecd,2021-2022,99387.80,94037.09
dnd-mdn,2018-2019,35023.22,35599.49
dnd-mdn,2021-2022,19135.99,17693.40
fcac-acfc,2019-2020,34339.04,33997.15
fcac-acfc,2020-2021,39916.40,38055.28
fcac-acfc,2021-2022,26683.84,25233.91
hc-sc,2021-2022,13537.34,12413.32
ic,2017-2018,20656.90,21226.14
ic,2018-2019,22382.58,22588.88
nrc-cnrc,2019-2020,6159.20,6047.76
nrc-cnrc,2020-2021,7565.94,7208.68
nrcan-rncan,2018-2019,20466.92,20728.73
pch,2017-2018,18404.74,18911.92
pco-bcp,2017-2018,16753.57,17215.25
pwgsc-tpsgc,2018-2019,54245.01,54911.40
pwgsc-tpsgc,2019-2020,80265.32,80072.18
rcmp-grc,2017-2018,29690.97,30509.17
rcmp-grc,2020-2021,30740.79,29466.25
ssc-spc,2019-2020,13494.58,13320.43
statcan,2017-2018,36157.48,37153.88
statcan,2018-2019,48168.71,48973.37
statcan,2019-2020,74690.72,73555.09
tbs-sct,2019-2020,24672.42,24084.70
tbs-sct,2021-2022,1532.81,1393.74
tc,2017-2018,30938.15,31790.72
tc,2018-2019,143310.74,146751.14
