d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2019-2020,13494.58,13320.43
1_facilities_and_construction,2019-2020,44112.46,44122.85
10_office_management,2017-2018,1092561.59,1125022.76
10_office_management,2018-2019,1202070.98,1219739.45
10_office_management,2019-2020,2249504.91,2221895.44
10_office_management,2020-2021,756086.25,722988.66
10_office_management,2021-2022,316123.24,292290.26
11_defence,2021-2022,19135.99,17693.40
3_information_technology,2019-2020,24980.58,24423.55
5_transportation_and_logistics,2018-2019,24995.57,25412.51
6_industrial_products_and_services,2018-2019,208148.62,210659.15
6_industrial_products_and_services,2019-2020,263548.18,259236.73
7_travel,2019-2020,37481.83,36779.61
