d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,11051537.90,11334806.93
1_facilities_and_construction,2018-2019,8192674.36,8320082.56
1_facilities_and_construction,2019-2020,10630231.83,10540523.57
1_facilities_and_construction,2020-2021,10314459.87,9805740.26
