d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,14275.29,14684.78
1_facilities_and_construction,2018-2019,10735.00,11021.59
1_facilities_and_construction,2019-2020,20519.93,20051.56
1_facilities_and_construction,2020-2021,40573.50,38326.92
1_facilities_and_construction,2021-2022,315050.47,284800.61
1_facilities_and_construction,2022-2023,2346804.53,2099930.53
11_defence,2017-2018,29857.86,30780.80
11_defence,2018-2019,1271129.23,1301511.02
11_defence,2019-2020,367391.60,364538.92
11_defence,2020-2021,366687.15,349205.29
11_defence,2021-2022,295801.09,275770.72
11_defence,2022-2023,24792.20,22013.22
3_information_technology,2017-2018,11232.20,11552.97
6_industrial_products_and_services,2017-2018,291411.04,300708.20
6_industrial_products_and_services,2018-2019,24948.00,25181.06
6_industrial_products_and_services,2019-2020,22785.00,22264.93
6_industrial_products_and_services,2020-2021,74272.34,70065.87
6_industrial_products_and_services,2021-2022,450319.72,413809.45
6_industrial_products_and_services,2022-2023,2130195.00,1885418.96
