d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,683463.87,701215.95
1_facilities_and_construction,2018-2019,670785.58,681217.28
1_facilities_and_construction,2019-2020,672623.34,666947.09
1_facilities_and_construction,2020-2021,670785.58,637695.91
1_facilities_and_construction,2021-2022,670785.58,622787.51
2_professional_services,2017-2018,372342.54,381930.95
2_professional_services,2018-2019,302813.84,306710.15
2_professional_services,2019-2020,355345.83,350098.49
2_professional_services,2020-2021,134103.17,127473.06
2_professional_services,2021-2022,169355.17,156026.77
3_information_technology,2017-2018,31884.72,32649.96
