owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,232367.38,239103.49
aafc-aac,2018-2019,340427.59,344438.98
aafc-aac,2019-2020,350644.26,349879.92
aafc-aac,2020-2021,254502.39,247268.61
aafc-aac,2021-2022,283596.22,206328.26
csc-scc,2017-2018,1331540.03,1361900.71
csc-scc,2018-2019,1909325.36,1933840.60
csc-scc,2019-2020,1434550.35,1431907.15
csc-scc,2020-2021,449465.77,434283.75
csc-scc,2021-2022,636033.39,442602.39
dfo-mpo,2017-2018,103373.77,105420.44
dfo-mpo,2018-2019,51278.04,52151.63
dfo-mpo,2019-2020,1266.93,1262.79
dnd-mdn,2017-2018,10996416.54,11318196.12
dnd-mdn,2018-2019,3022680.97,3059892.42
dnd-mdn,2019-2020,51843857.03,51754965.16
dnd-mdn,2020-2021,31716705.92,30972971.91
dnd-mdn,2021-2022,45050863.82,31209746.48
ec,2017-2018,15088.58,15493.04
isc-sac,2017-2018,269510.35,274145.82
isc-sac,2019-2020,336272.07,336733.14
isc-sac,2020-2021,382742.44,361914.55
isc-sac,2021-2022,530088.04,94750.21
pc,2017-2018,1207723.30,1233911.40
pc,2018-2019,1517420.04,1536945.89
pc,2019-2020,1230429.29,1228918.79
pc,2020-2021,547182.09,529856.07
pc,2021-2022,777205.83,532232.02
phac-aspc,2017-2018,12759.60,12978.78
phac-aspc,2019-2020,16280.25,16252.16
phac-aspc,2020-2021,13557.86,12868.76
phac-aspc,2021-2022,15859.83,11452.06
pwgsc-tpsgc,2017-2018,362885.68,373043.09
pwgsc-tpsgc,2018-2019,305417.03,309141.21
pwgsc-tpsgc,2019-2020,247575.85,246804.58
pwgsc-tpsgc,2020-2021,119962.50,114725.59
pwgsc-tpsgc,2021-2022,49927.50,18718.88
rcmp-grc,2017-2018,481423.24,494185.76
rcmp-grc,2018-2019,553840.36,560910.83
rcmp-grc,2019-2020,232668.97,232562.83
rcmp-grc,2020-2021,64923.47,61366.40
rcmp-grc,2021-2022,166925.87,142003.28
tc,2017-2018,785448.43,805986.87
tc,2018-2019,644780.32,653436.16
tc,2019-2020,482903.95,482123.99
tc,2020-2021,447587.25,436035.94
tc,2021-2022,302961.60,224318.21
