d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,110676.80391992227
1_facilities_and_construction,2018-2019,39327.99586776859
1_facilities_and_construction,2019-2020,16485.43388429752
11_defence,2017-2018,10878608.17123674
11_defence,2018-2019,3022680.9656943963
11_defence,2019-2020,51859815.283242986
11_defence,2020-2021,31716705.921682376
5_transportation_and_logistics,2017-2018,4676316.095687447
5_transportation_and_logistics,2018-2019,5020873.571331868
5_transportation_and_logistics,2019-2020,3713084.3924136963
5_transportation_and_logistics,2020-2021,2242712.6713470872
6_industrial_products_and_services,2017-2018,103392.7
6_industrial_products_and_services,2018-2019,262287.17
6_industrial_products_and_services,2019-2020,603022.09
6_industrial_products_and_services,2020-2021,37211.1
NA,2017-2018,29543.14
